Date,Time,PM2.5,Status
2018-07-03,05:00:00,3.443,V ugm-3 (Ref.eq)
2018-07-03,06:00:00,3.585,V ugm-3 (Ref.eq)
2018-07-03,07:00:00,3.632,V ugm-3 (Ref.eq)
2018-07-03,08:00:00,3.868,V ugm-3 (Ref.eq)
2018-07-03,09:00:00,3.868,V ugm-3 (Ref.eq)
2018-07-03,10:00:00,3.538,V ugm-3 (Ref.eq)
2018-07-03,11:00:00,3.561,V ugm-3 (Ref.eq)
2018-07-03,12:00:00,3.656,V ugm-3 (Ref.eq)
2018-07-03,13:00:00,3.986,V ugm-3 (Ref.eq)
2018-07-03,14:00:00,4.316,V ugm-3 (Ref.eq)
2018-07-03,15:00:00,4.033,V ugm-3 (Ref.eq)
2018-07-03,16:00:00,3.892,V ugm-3 (Ref.eq)
2018-07-03,17:00:00,3.585,V ugm-3 (Ref.eq)
2018-07-03,18:00:00,4.788,V ugm-3 (Ref.eq)
2018-07-03,19:00:00,4.788,V ugm-3 (Ref.eq)
2018-07-03,20:00:00,5.0,V ugm-3 (Ref.eq)
2018-07-03,21:00:00,5.472,V ugm-3 (Ref.eq)
2018-07-03,22:00:00,6.392,V ugm-3 (Ref.eq)
2018-07-03,23:00:00,6.698,V ugm-3 (Ref.eq)
2018-07-03,24:00:00,7.099,V ugm-3 (Ref.eq)
2018-07-04,01:00:00,7.5,V ugm-3 (Ref.eq)
2018-07-04,02:00:00,7.5,V ugm-3 (Ref.eq)
2018-07-04,03:00:00,7.028,V ugm-3 (Ref.eq)
2018-07-04,04:00:00,6.792,V ugm-3 (Ref.eq)
2018-07-04,05:00:00,6.745,V ugm-3 (Ref.eq)
2018-07-04,06:00:00,7.17,V ugm-3 (Ref.eq)
2018-07-04,07:00:00,7.429,V ugm-3 (Ref.eq)
2018-07-04,08:00:00,8.349,V ugm-3 (Ref.eq)
2018-07-04,09:00:00,8.278,V ugm-3 (Ref.eq)
2018-07-04,10:00:00,7.736,V ugm-3 (Ref.eq)
2018-07-04,11:00:00,8.373,V ugm-3 (Ref.eq)
2018-07-04,12:00:00,9.693,V ugm-3 (Ref.eq)
2018-07-04,13:00:00,10.212,V ugm-3 (Ref.eq)
2018-07-04,14:00:00,10.684,V ugm-3 (Ref.eq)
2018-07-04,15:00:00,10.873,V ugm-3 (Ref.eq)
2018-07-04,16:00:00,10.66,V ugm-3 (Ref.eq)
2018-07-04,17:00:00,10.826,V ugm-3 (Ref.eq)
2018-07-04,18:00:00,11.085,V ugm-3 (Ref.eq)
2018-07-04,19:00:00,11.887,V ugm-3 (Ref.eq)
2018-07-04,20:00:00,10.873,V ugm-3 (Ref.eq)
2018-07-04,21:00:00,12.925,V ugm-3 (Ref.eq)
2018-07-04,22:00:00,12.382,V ugm-3 (Ref.eq)
2018-07-04,23:00:00,13.278,V ugm-3 (Ref.eq)
2018-07-04,24:00:00,10.425,V ugm-3 (Ref.eq)
2018-07-05,01:00:00,10.755,V ugm-3 (Ref.eq)
2018-07-05,02:00:00,11.392,V ugm-3 (Ref.eq)
2018-07-05,03:00:00,12.524,V ugm-3 (Ref.eq)
2018-07-05,04:00:00,13.208,V ugm-3 (Ref.eq)
2018-07-05,05:00:00,14.198,V ugm-3 (Ref.eq)
2018-07-05,06:00:00,15.448,V ugm-3 (Ref.eq)
2018-07-05,07:00:00,18.797,V ugm-3 (Ref.eq)
2018-07-05,08:00:00,21.698,V ugm-3 (Ref.eq)
2018-07-05,09:00:00,20.991,V ugm-3 (Ref.eq)
2018-07-05,10:00:00,20.613,V ugm-3 (Ref.eq)
2018-07-05,11:00:00,20.566,V ugm-3 (Ref.eq)
2018-07-05,12:00:00,15.33,V ugm-3 (Ref.eq)
2018-07-05,13:00:00,13.892,V ugm-3 (Ref.eq)
2018-07-05,14:00:00,15.189,V ugm-3 (Ref.eq)
2018-07-05,15:00:00,12.476,V ugm-3 (Ref.eq)
2018-07-05,16:00:00,7.099,V ugm-3 (Ref.eq)
2018-07-05,17:00:00,6.675,V ugm-3 (Ref.eq)
2018-07-05,18:00:00,6.769,V ugm-3 (Ref.eq)
2018-07-05,19:00:00,8.019,V ugm-3 (Ref.eq)
2018-07-05,20:00:00,11.132,V ugm-3 (Ref.eq)
2018-07-05,21:00:00,11.91,V ugm-3 (Ref.eq)
2018-07-05,22:00:00,11.745,V ugm-3 (Ref.eq)
2018-07-05,23:00:00,11.627,V ugm-3 (Ref.eq)
2018-07-05,24:00:00,12.005,V ugm-3 (Ref.eq)
2018-07-06,01:00:00,12.406,V ugm-3 (Ref.eq)
2018-07-06,02:00:00,13.231,V ugm-3 (Ref.eq)
2018-07-06,03:00:00,17.264,V ugm-3 (Ref.eq)
2018-07-06,04:00:00,20.118,V ugm-3 (Ref.eq)
2018-07-06,05:00:00,19.906,V ugm-3 (Ref.eq)
2018-07-06,06:00:00,16.627,V ugm-3 (Ref.eq)
2018-07-06,07:00:00,16.014,V ugm-3 (Ref.eq)
2018-07-06,08:00:00,14.576,V ugm-3 (Ref.eq)
2018-07-06,09:00:00,14.67,V ugm-3 (Ref.eq)
2018-07-06,10:00:00,17.005,V ugm-3 (Ref.eq)
2018-07-06,11:00:00,17.264,V ugm-3 (Ref.eq)
2018-07-06,12:00:00,15.142,V ugm-3 (Ref.eq)
2018-07-06,13:00:00,10.991,V ugm-3 (Ref.eq)
2018-07-06,14:00:00,8.703,V ugm-3 (Ref.eq)
2018-07-06,15:00:00,8.443,V ugm-3 (Ref.eq)
2018-07-06,16:00:00,6.604,V ugm-3 (Ref.eq)
2018-07-06,17:00:00,6.745,V ugm-3 (Ref.eq)
2018-07-06,18:00:00,6.509,V ugm-3 (Ref.eq)
2018-07-06,19:00:00,6.014,V ugm-3 (Ref.eq)
2018-07-06,20:00:00,6.132,V ugm-3 (Ref.eq)
2018-07-06,21:00:00,7.052,V ugm-3 (Ref.eq)
2018-07-06,22:00:00,13.373,V ugm-3 (Ref.eq)
2018-07-06,23:00:00,20.307,V ugm-3 (Ref.eq)
2018-07-06,24:00:00,21.109,V ugm-3 (Ref.eq)
2018-07-07,01:00:00,23.514,V ugm-3 (Ref.eq)
2018-07-07,02:00:00,26.816,V ugm-3 (Ref.eq)
2018-07-07,03:00:00,29.293,V ugm-3 (Ref.eq)
2018-07-07,04:00:00,32.995,V ugm-3 (Ref.eq)
2018-07-07,05:00:00,34.198,V ugm-3 (Ref.eq)
2018-07-07,06:00:00,33.585,V ugm-3 (Ref.eq)
2018-07-07,07:00:00,34.34,V ugm-3 (Ref.eq)
2018-07-07,08:00:00,33.467,V ugm-3 (Ref.eq)
2018-07-07,09:00:00,29.788,V ugm-3 (Ref.eq)
2018-07-07,10:00:00,17.264,V ugm-3 (Ref.eq)
2018-07-07,11:00:00,12.736,V ugm-3 (Ref.eq)
2018-07-07,12:00:00,11.109,V ugm-3 (Ref.eq)
2018-07-07,13:00:00,9.741,V ugm-3 (Ref.eq)
2018-07-07,14:00:00,9.175,V ugm-3 (Ref.eq)
2018-07-07,15:00:00,7.783,V ugm-3 (Ref.eq)
2018-07-07,16:00:00,5.613,V ugm-3 (Ref.eq)
2018-07-07,17:00:00,4.906,V ugm-3 (Ref.eq)
2018-07-07,18:00:00,5.236,V ugm-3 (Ref.eq)
2018-07-07,19:00:00,5.377,V ugm-3 (Ref.eq)
2018-07-07,20:00:00,5.071,V ugm-3 (Ref.eq)
2018-07-07,21:00:00,6.156,V ugm-3 (Ref.eq)
2018-07-07,22:00:00,7.547,V ugm-3 (Ref.eq)
2018-07-07,23:00:00,11.109,V ugm-3 (Ref.eq)
2018-07-07,24:00:00,13.066,V ugm-3 (Ref.eq)
2018-07-08,01:00:00,13.585,V ugm-3 (Ref.eq)
2018-07-08,02:00:00,14.057,V ugm-3 (Ref.eq)
2018-07-08,03:00:00,13.467,V ugm-3 (Ref.eq)
2018-07-08,04:00:00,12.571,V ugm-3 (Ref.eq)
2018-07-08,05:00:00,11.84,V ugm-3 (Ref.eq)
2018-07-08,06:00:00,10.66,V ugm-3 (Ref.eq)
2018-07-08,07:00:00,9.387,V ugm-3 (Ref.eq)
2018-07-08,08:00:00,8.726,V ugm-3 (Ref.eq)
2018-07-08,09:00:00,9.552,V ugm-3 (Ref.eq)
2018-07-08,10:00:00,10.094,V ugm-3 (Ref.eq)
2018-07-08,11:00:00,9.882,V ugm-3 (Ref.eq)
2018-07-08,12:00:00,9.976,V ugm-3 (Ref.eq)
2018-07-08,13:00:00,8.892,V ugm-3 (Ref.eq)
2018-07-08,14:00:00,6.981,V ugm-3 (Ref.eq)
2018-07-08,15:00:00,4.528,V ugm-3 (Ref.eq)
2018-07-08,16:00:00,2.995,V ugm-3 (Ref.eq)
2018-07-08,17:00:00,3.42,V ugm-3 (Ref.eq)
2018-07-08,18:00:00,4.41,V ugm-3 (Ref.eq)
2018-07-08,19:00:00,4.481,V ugm-3 (Ref.eq)
2018-07-08,20:00:00,5.495,V ugm-3 (Ref.eq)
2018-07-08,21:00:00,7.052,V ugm-3 (Ref.eq)
2018-07-08,22:00:00,6.203,V ugm-3 (Ref.eq)
2018-07-08,23:00:00,6.132,V ugm-3 (Ref.eq)
2018-07-08,24:00:00,5.684,V ugm-3 (Ref.eq)
2018-07-09,01:00:00,5.778,V ugm-3 (Ref.eq)
2018-07-09,02:00:00,6.297,V ugm-3 (Ref.eq)
2018-07-09,03:00:00,6.462,V ugm-3 (Ref.eq)
2018-07-09,04:00:00,6.439,V ugm-3 (Ref.eq)
2018-07-09,05:00:00,7.146,V ugm-3 (Ref.eq)
2018-07-09,06:00:00,8.609,V ugm-3 (Ref.eq)
2018-07-09,07:00:00,12.241,V ugm-3 (Ref.eq)
2018-07-09,08:00:00,8.679,V ugm-3 (Ref.eq)
2018-07-09,09:00:00,8.349,V ugm-3 (Ref.eq)
2018-07-09,10:00:00,6.533,V ugm-3 (Ref.eq)
2018-07-09,11:00:00,5.778,V ugm-3 (Ref.eq)
2018-07-09,12:00:00,5.66,V ugm-3 (Ref.eq)
2018-07-09,13:00:00,5.92,V ugm-3 (Ref.eq)
2018-07-09,14:00:00,6.722,V ugm-3 (Ref.eq)
2018-07-09,15:00:00,6.863,V ugm-3 (Ref.eq)
2018-07-09,16:00:00,6.085,V ugm-3 (Ref.eq)
2018-07-09,17:00:00,6.486,V ugm-3 (Ref.eq)
2018-07-09,18:00:00,7.146,V ugm-3 (Ref.eq)
2018-07-09,19:00:00,5.495,V ugm-3 (Ref.eq)
2018-07-09,20:00:00,4.198,V ugm-3 (Ref.eq)
2018-07-09,21:00:00,9.104,V ugm-3 (Ref.eq)
2018-07-09,22:00:00,10.684,V ugm-3 (Ref.eq)
2018-07-09,23:00:00,9.175,V ugm-3 (Ref.eq)
2018-07-09,24:00:00,6.981,V ugm-3 (Ref.eq)
2018-07-10,01:00:00,3.774,V ugm-3 (Ref.eq)
2018-07-10,02:00:00,5.118,V ugm-3 (Ref.eq)
2018-07-10,03:00:00,4.646,V ugm-3 (Ref.eq)
2018-07-10,04:00:00,4.057,V ugm-3 (Ref.eq)
2018-07-10,05:00:00,4.175,V ugm-3 (Ref.eq)
2018-07-10,06:00:00,4.127,V ugm-3 (Ref.eq)
2018-07-10,07:00:00,3.396,V ugm-3 (Ref.eq)
2018-07-10,08:00:00,3.302,V ugm-3 (Ref.eq)
2018-07-10,09:00:00,3.585,V ugm-3 (Ref.eq)
2018-07-10,10:00:00,3.467,V ugm-3 (Ref.eq)
2018-07-10,11:00:00,4.575,V ugm-3 (Ref.eq)
2018-07-10,12:00:00,,V ugm-3 (Ref.eq)
2018-07-10,13:00:00,4.387,V ugm-3 (Ref.eq)
2018-07-10,14:00:00,4.811,V ugm-3 (Ref.eq)
2018-07-10,15:00:00,5.59,V ugm-3 (Ref.eq)
2018-07-10,16:00:00,4.623,V ugm-3 (Ref.eq)
2018-07-10,17:00:00,5.118,V ugm-3 (Ref.eq)
2018-07-10,18:00:00,5.472,V ugm-3 (Ref.eq)
2018-07-10,19:00:00,6.109,V ugm-3 (Ref.eq)
2018-07-10,20:00:00,6.179,V ugm-3 (Ref.eq)
2018-07-10,21:00:00,6.132,V ugm-3 (Ref.eq)
2018-07-10,22:00:00,5.991,V ugm-3 (Ref.eq)
2018-07-10,23:00:00,5.825,V ugm-3 (Ref.eq)
2018-07-10,24:00:00,6.274,V ugm-3 (Ref.eq)
2018-07-11,01:00:00,6.722,V ugm-3 (Ref.eq)
2018-07-11,02:00:00,7.099,V ugm-3 (Ref.eq)
2018-07-11,03:00:00,6.792,V ugm-3 (Ref.eq)
2018-07-11,04:00:00,6.722,V ugm-3 (Ref.eq)
2018-07-11,05:00:00,7.076,V ugm-3 (Ref.eq)
2018-07-11,06:00:00,6.462,V ugm-3 (Ref.eq)
2018-07-11,07:00:00,6.533,V ugm-3 (Ref.eq)
2018-07-11,08:00:00,6.816,V ugm-3 (Ref.eq)
2018-07-11,09:00:00,6.58,V ugm-3 (Ref.eq)
2018-07-11,10:00:00,6.274,V ugm-3 (Ref.eq)
2018-07-11,11:00:00,6.58,V ugm-3 (Ref.eq)
2018-07-11,12:00:00,6.887,V ugm-3 (Ref.eq)
2018-07-11,13:00:00,7.429,V ugm-3 (Ref.eq)
2018-07-11,14:00:00,7.406,V ugm-3 (Ref.eq)
2018-07-11,15:00:00,7.406,V ugm-3 (Ref.eq)
2018-07-11,16:00:00,6.91,V ugm-3 (Ref.eq)
2018-07-11,17:00:00,7.028,V ugm-3 (Ref.eq)
2018-07-11,18:00:00,7.146,V ugm-3 (Ref.eq)
2018-07-11,19:00:00,7.241,V ugm-3 (Ref.eq)
2018-07-11,20:00:00,6.863,V ugm-3 (Ref.eq)
2018-07-11,21:00:00,6.533,V ugm-3 (Ref.eq)
2018-07-11,22:00:00,6.958,V ugm-3 (Ref.eq)
2018-07-11,23:00:00,7.571,V ugm-3 (Ref.eq)
2018-07-11,24:00:00,8.373,V ugm-3 (Ref.eq)
2018-07-12,01:00:00,8.585,V ugm-3 (Ref.eq)
2018-07-12,02:00:00,9.387,V ugm-3 (Ref.eq)
2018-07-12,03:00:00,9.576,V ugm-3 (Ref.eq)
2018-07-12,04:00:00,9.528,V ugm-3 (Ref.eq)
2018-07-12,05:00:00,9.953,V ugm-3 (Ref.eq)
2018-07-12,06:00:00,10.637,V ugm-3 (Ref.eq)
2018-07-12,07:00:00,11.321,V ugm-3 (Ref.eq)
2018-07-12,08:00:00,9.222,V ugm-3 (Ref.eq)
2018-07-12,09:00:00,8.844,V ugm-3 (Ref.eq)
2018-07-12,10:00:00,10.047,V ugm-3 (Ref.eq)
2018-07-12,11:00:00,8.679,V ugm-3 (Ref.eq)
2018-07-12,12:00:00,9.198,V ugm-3 (Ref.eq)
2018-07-12,13:00:00,8.467,V ugm-3 (Ref.eq)
2018-07-12,14:00:00,9.151,V ugm-3 (Ref.eq)
2018-07-12,15:00:00,8.16,V ugm-3 (Ref.eq)
2018-07-12,16:00:00,6.604,V ugm-3 (Ref.eq)
2018-07-12,17:00:00,6.863,V ugm-3 (Ref.eq)
2018-07-12,18:00:00,7.5,V ugm-3 (Ref.eq)
2018-07-12,19:00:00,7.264,V ugm-3 (Ref.eq)
2018-07-12,20:00:00,7.807,V ugm-3 (Ref.eq)
2018-07-12,21:00:00,12.547,V ugm-3 (Ref.eq)
2018-07-12,22:00:00,12.83,V ugm-3 (Ref.eq)
2018-07-12,23:00:00,10.991,V ugm-3 (Ref.eq)
2018-07-12,24:00:00,12.382,V ugm-3 (Ref.eq)
2018-07-13,01:00:00,12.311,V ugm-3 (Ref.eq)
2018-07-13,02:00:00,11.274,V ugm-3 (Ref.eq)
2018-07-13,03:00:00,12.547,V ugm-3 (Ref.eq)
2018-07-13,04:00:00,11.557,V ugm-3 (Ref.eq)
2018-07-13,05:00:00,10.826,V ugm-3 (Ref.eq)
2018-07-13,06:00:00,11.368,V ugm-3 (Ref.eq)
2018-07-13,07:00:00,13.278,V ugm-3 (Ref.eq)
2018-07-13,08:00:00,10.802,V ugm-3 (Ref.eq)
2018-07-13,09:00:00,11.179,V ugm-3 (Ref.eq)
2018-07-13,10:00:00,11.439,V ugm-3 (Ref.eq)
2018-07-13,11:00:00,9.741,V ugm-3 (Ref.eq)
2018-07-13,12:00:00,9.222,V ugm-3 (Ref.eq)
2018-07-13,13:00:00,8.538,V ugm-3 (Ref.eq)
2018-07-13,14:00:00,7.642,V ugm-3 (Ref.eq)
2018-07-13,15:00:00,7.288,V ugm-3 (Ref.eq)
2018-07-13,16:00:00,6.84,V ugm-3 (Ref.eq)
2018-07-13,17:00:00,8.042,V ugm-3 (Ref.eq)
2018-07-13,18:00:00,9.835,V ugm-3 (Ref.eq)
2018-07-13,19:00:00,13.043,V ugm-3 (Ref.eq)
2018-07-13,20:00:00,10.142,V ugm-3 (Ref.eq)
2018-07-13,21:00:00,11.392,V ugm-3 (Ref.eq)
2018-07-13,22:00:00,8.868,V ugm-3 (Ref.eq)
2018-07-13,23:00:00,7.712,V ugm-3 (Ref.eq)
2018-07-13,24:00:00,7.712,V ugm-3 (Ref.eq)
2018-07-14,01:00:00,7.925,V ugm-3 (Ref.eq)
2018-07-14,02:00:00,10.047,V ugm-3 (Ref.eq)
2018-07-14,03:00:00,12.712,V ugm-3 (Ref.eq)
2018-07-14,04:00:00,11.934,V ugm-3 (Ref.eq)
2018-07-14,05:00:00,9.292,V ugm-3 (Ref.eq)
2018-07-14,06:00:00,8.939,V ugm-3 (Ref.eq)
2018-07-14,07:00:00,9.34,V ugm-3 (Ref.eq)
2018-07-14,08:00:00,11.698,V ugm-3 (Ref.eq)
2018-07-14,09:00:00,12.311,V ugm-3 (Ref.eq)
2018-07-14,10:00:00,10.637,V ugm-3 (Ref.eq)
2018-07-14,11:00:00,10.212,V ugm-3 (Ref.eq)
2018-07-14,12:00:00,9.458,V ugm-3 (Ref.eq)
2018-07-14,13:00:00,8.16,V ugm-3 (Ref.eq)
2018-07-14,14:00:00,7.759,V ugm-3 (Ref.eq)
2018-07-14,15:00:00,7.547,V ugm-3 (Ref.eq)
2018-07-14,16:00:00,7.193,V ugm-3 (Ref.eq)
2018-07-14,17:00:00,6.651,V ugm-3 (Ref.eq)
2018-07-14,18:00:00,7.076,V ugm-3 (Ref.eq)
2018-07-14,19:00:00,7.901,V ugm-3 (Ref.eq)
2018-07-14,20:00:00,7.476,V ugm-3 (Ref.eq)
2018-07-14,21:00:00,7.642,V ugm-3 (Ref.eq)
2018-07-14,22:00:00,8.16,V ugm-3 (Ref.eq)
2018-07-14,23:00:00,8.561,V ugm-3 (Ref.eq)
2018-07-14,24:00:00,9.127,V ugm-3 (Ref.eq)
2018-07-15,01:00:00,10.33,V ugm-3 (Ref.eq)
2018-07-15,02:00:00,10.283,V ugm-3 (Ref.eq)
2018-07-15,03:00:00,10.118,V ugm-3 (Ref.eq)
2018-07-15,04:00:00,9.835,V ugm-3 (Ref.eq)
2018-07-15,05:00:00,10.472,V ugm-3 (Ref.eq)
2018-07-15,06:00:00,11.604,V ugm-3 (Ref.eq)
2018-07-15,07:00:00,11.84,V ugm-3 (Ref.eq)
2018-07-15,08:00:00,10.66,V ugm-3 (Ref.eq)
2018-07-15,09:00:00,9.741,V ugm-3 (Ref.eq)
2018-07-15,10:00:00,7.288,V ugm-3 (Ref.eq)
2018-07-15,11:00:00,6.038,V ugm-3 (Ref.eq)
2018-07-15,12:00:00,4.953,V ugm-3 (Ref.eq)
2018-07-15,13:00:00,4.552,V ugm-3 (Ref.eq)
2018-07-15,14:00:00,4.646,V ugm-3 (Ref.eq)
2018-07-15,15:00:00,5.189,V ugm-3 (Ref.eq)
2018-07-15,16:00:00,5.943,V ugm-3 (Ref.eq)
2018-07-15,17:00:00,6.297,V ugm-3 (Ref.eq)
2018-07-15,18:00:00,6.415,V ugm-3 (Ref.eq)
2018-07-15,19:00:00,5.212,V ugm-3 (Ref.eq)
2018-07-15,20:00:00,4.033,V ugm-3 (Ref.eq)
2018-07-15,21:00:00,5.66,V ugm-3 (Ref.eq)
2018-07-15,22:00:00,4.788,V ugm-3 (Ref.eq)
2018-07-15,23:00:00,5.991,V ugm-3 (Ref.eq)
2018-07-15,24:00:00,6.792,V ugm-3 (Ref.eq)
2018-07-16,01:00:00,7.359,V ugm-3 (Ref.eq)
2018-07-16,02:00:00,7.311,V ugm-3 (Ref.eq)
2018-07-16,03:00:00,7.901,V ugm-3 (Ref.eq)
2018-07-16,04:00:00,8.326,V ugm-3 (Ref.eq)
2018-07-16,05:00:00,8.726,V ugm-3 (Ref.eq)
2018-07-16,06:00:00,8.679,V ugm-3 (Ref.eq)
2018-07-16,07:00:00,10.212,V ugm-3 (Ref.eq)
2018-07-16,08:00:00,9.859,V ugm-3 (Ref.eq)
2018-07-16,09:00:00,8.326,V ugm-3 (Ref.eq)
2018-07-16,10:00:00,8.184,V ugm-3 (Ref.eq)
2018-07-16,11:00:00,6.91,V ugm-3 (Ref.eq)
2018-07-16,12:00:00,6.203,V ugm-3 (Ref.eq)
2018-07-16,13:00:00,5.377,V ugm-3 (Ref.eq)
2018-07-16,14:00:00,5.566,V ugm-3 (Ref.eq)
2018-07-16,15:00:00,5.519,V ugm-3 (Ref.eq)
2018-07-16,16:00:00,5.165,V ugm-3 (Ref.eq)
2018-07-16,17:00:00,5.189,V ugm-3 (Ref.eq)
2018-07-16,18:00:00,5.519,V ugm-3 (Ref.eq)
2018-07-16,19:00:00,4.953,V ugm-3 (Ref.eq)
2018-07-16,20:00:00,4.34,V ugm-3 (Ref.eq)
2018-07-16,21:00:00,7.028,V ugm-3 (Ref.eq)
2018-07-16,22:00:00,5.896,V ugm-3 (Ref.eq)
2018-07-16,23:00:00,3.986,V ugm-3 (Ref.eq)
2018-07-16,24:00:00,3.113,V ugm-3 (Ref.eq)
2018-07-17,01:00:00,3.821,V ugm-3 (Ref.eq)
2018-07-17,02:00:00,4.127,V ugm-3 (Ref.eq)
2018-07-17,03:00:00,3.868,V ugm-3 (Ref.eq)
2018-07-17,04:00:00,3.75,V ugm-3 (Ref.eq)
2018-07-17,05:00:00,3.75,V ugm-3 (Ref.eq)
2018-07-17,06:00:00,4.363,V ugm-3 (Ref.eq)
2018-07-17,07:00:00,4.269,V ugm-3 (Ref.eq)
2018-07-17,08:00:00,4.292,V ugm-3 (Ref.eq)
2018-07-17,09:00:00,4.41,V ugm-3 (Ref.eq)
2018-07-17,10:00:00,3.113,V ugm-3 (Ref.eq)
2018-07-17,11:00:00,2.689,V ugm-3 (Ref.eq)
2018-07-17,12:00:00,2.854,V ugm-3 (Ref.eq)
2018-07-17,13:00:00,2.712,V ugm-3 (Ref.eq)
2018-07-17,14:00:00,2.642,V ugm-3 (Ref.eq)
2018-07-17,15:00:00,4.906,V ugm-3 (Ref.eq)
2018-07-17,16:00:00,2.972,V ugm-3 (Ref.eq)
2018-07-17,17:00:00,3.278,V ugm-3 (Ref.eq)
2018-07-17,18:00:00,3.302,V ugm-3 (Ref.eq)
2018-07-17,19:00:00,3.609,V ugm-3 (Ref.eq)
2018-07-17,20:00:00,3.656,V ugm-3 (Ref.eq)
2018-07-17,21:00:00,3.585,V ugm-3 (Ref.eq)
2018-07-17,22:00:00,3.797,V ugm-3 (Ref.eq)
2018-07-17,23:00:00,3.373,V ugm-3 (Ref.eq)
2018-07-17,24:00:00,3.396,V ugm-3 (Ref.eq)
2018-07-18,01:00:00,2.854,V ugm-3 (Ref.eq)
2018-07-18,02:00:00,3.113,V ugm-3 (Ref.eq)
2018-07-18,03:00:00,3.491,V ugm-3 (Ref.eq)
2018-07-18,04:00:00,3.632,V ugm-3 (Ref.eq)
2018-07-18,05:00:00,3.443,V ugm-3 (Ref.eq)
2018-07-18,06:00:00,3.538,V ugm-3 (Ref.eq)
2018-07-18,07:00:00,4.151,V ugm-3 (Ref.eq)
2018-07-18,08:00:00,4.481,V ugm-3 (Ref.eq)
2018-07-18,09:00:00,3.868,V ugm-3 (Ref.eq)
2018-07-18,10:00:00,2.972,V ugm-3 (Ref.eq)
2018-07-18,11:00:00,3.278,V ugm-3 (Ref.eq)
2018-07-18,12:00:00,3.467,V ugm-3 (Ref.eq)
2018-07-18,13:00:00,3.349,V ugm-3 (Ref.eq)
2018-07-18,14:00:00,3.962,V ugm-3 (Ref.eq)
2018-07-18,15:00:00,4.198,V ugm-3 (Ref.eq)
2018-07-18,16:00:00,4.009,V ugm-3 (Ref.eq)
2018-07-18,17:00:00,3.821,V ugm-3 (Ref.eq)
2018-07-18,18:00:00,4.198,V ugm-3 (Ref.eq)
2018-07-18,19:00:00,4.552,V ugm-3 (Ref.eq)
2018-07-18,20:00:00,5.212,V ugm-3 (Ref.eq)
2018-07-18,21:00:00,5.637,V ugm-3 (Ref.eq)
2018-07-18,22:00:00,5.873,V ugm-3 (Ref.eq)
2018-07-18,23:00:00,5.991,V ugm-3 (Ref.eq)
2018-07-18,24:00:00,6.368,V ugm-3 (Ref.eq)
2018-07-19,01:00:00,6.91,V ugm-3 (Ref.eq)
2018-07-19,02:00:00,6.863,V ugm-3 (Ref.eq)
2018-07-19,03:00:00,6.816,V ugm-3 (Ref.eq)
2018-07-19,04:00:00,6.722,V ugm-3 (Ref.eq)
2018-07-19,05:00:00,6.792,V ugm-3 (Ref.eq)
2018-07-19,06:00:00,6.91,V ugm-3 (Ref.eq)
2018-07-19,07:00:00,6.675,V ugm-3 (Ref.eq)
2018-07-19,08:00:00,5.92,V ugm-3 (Ref.eq)
2018-07-19,09:00:00,4.552,V ugm-3 (Ref.eq)
2018-07-19,10:00:00,3.962,V ugm-3 (Ref.eq)
2018-07-19,11:00:00,4.575,V ugm-3 (Ref.eq)
2018-07-19,12:00:00,6.368,V ugm-3 (Ref.eq)
2018-07-19,13:00:00,4.292,V ugm-3 (Ref.eq)
2018-07-19,14:00:00,4.859,V ugm-3 (Ref.eq)
2018-07-19,15:00:00,5.189,V ugm-3 (Ref.eq)
2018-07-19,16:00:00,5.684,V ugm-3 (Ref.eq)
2018-07-19,17:00:00,6.156,V ugm-3 (Ref.eq)
2018-07-19,18:00:00,6.392,V ugm-3 (Ref.eq)
2018-07-19,19:00:00,6.203,V ugm-3 (Ref.eq)
2018-07-19,20:00:00,6.014,V ugm-3 (Ref.eq)
2018-07-19,21:00:00,7.783,V ugm-3 (Ref.eq)
2018-07-19,22:00:00,5.873,V ugm-3 (Ref.eq)
2018-07-19,23:00:00,4.458,V ugm-3 (Ref.eq)
2018-07-19,24:00:00,4.198,V ugm-3 (Ref.eq)
2018-07-20,01:00:00,4.009,V ugm-3 (Ref.eq)
2018-07-20,02:00:00,4.033,V ugm-3 (Ref.eq)
2018-07-20,03:00:00,3.703,V ugm-3 (Ref.eq)
2018-07-20,04:00:00,3.491,V ugm-3 (Ref.eq)
2018-07-20,05:00:00,5.283,V ugm-3 (Ref.eq)
2018-07-20,06:00:00,5.708,V ugm-3 (Ref.eq)
2018-07-20,07:00:00,5.307,V ugm-3 (Ref.eq)
2018-07-20,08:00:00,6.58,V ugm-3 (Ref.eq)
2018-07-20,09:00:00,6.769,V ugm-3 (Ref.eq)
2018-07-20,10:00:00,6.415,V ugm-3 (Ref.eq)
2018-07-20,11:00:00,6.533,V ugm-3 (Ref.eq)
2018-07-20,12:00:00,6.769,V ugm-3 (Ref.eq)
2018-07-20,13:00:00,9.646,V ugm-3 (Ref.eq)
2018-07-20,14:00:00,8.962,V ugm-3 (Ref.eq)
2018-07-20,15:00:00,8.868,V ugm-3 (Ref.eq)
2018-07-20,16:00:00,8.255,V ugm-3 (Ref.eq)
2018-07-20,17:00:00,8.491,V ugm-3 (Ref.eq)
2018-07-20,18:00:00,8.373,V ugm-3 (Ref.eq)
2018-07-20,19:00:00,8.042,V ugm-3 (Ref.eq)
