station_id,model,horizon,MAE_available_history,RMSE_available_history,sMAPE_available_history,R2_available_history,Bias_available_history,MAE_common_2021,RMSE_common_2021,sMAPE_common_2021,R2_common_2021,Bias_common_2021,MAE_delta_common_minus_available,RMSE_delta_common_minus_available,sMAPE_delta_common_minus_available,R2_delta_common_minus_available,Bias_delta_common_minus_available
CHB,hybrid_static,24,3.773404145842305,5.860614171704897,51.29501236685739,0.13572186308774845,-0.43615382713716927,3.7590851269425074,5.734073285336861,51.640182624471834,0.17246456069075103,-0.20366777622138685,-0.014319018899797697,-0.12654088636803618,0.3451702576144413,0.03674269760300258,0.23248605091578242
CHB,hybrid_static,48,3.9643307760887914,6.1558929929409905,53.20030467588604,0.04582218760209968,-0.19779004633948577,3.7593368365940107,5.803096402684313,52.06928371552615,0.15338412281871208,-0.44341172463763784,-0.20499393949478062,-0.35279659025667787,-1.1310209603598906,0.10756193521661239,-0.24562167829815207
CHB,lstm,1,1.2635132794385873,2.0636577950517747,22.164039687333037,0.8927785054969753,0.1842362414943856,1.2686141674463691,2.1955310600235345,21.014330282567993,0.878672209127882,-0.19057543210801167,0.005100888007781856,0.13187326497175977,-1.1497094047650442,-0.01410629636909333,-0.3748116736023973
CHB,lstm,6,2.6254484372763494,4.217721841999948,38.46167413039716,0.5521616164643438,-0.0299243992871819,2.628869821766256,4.252686656550555,38.33481729333977,0.5448202919766394,-0.28818056935855274,0.003421384489906476,0.03496481455060696,-0.12685683705738882,-0.007341324487704415,-0.25825617007137086
CHB,lstm,12,3.1172699626082876,5.09211536063839,43.73350905199559,0.34722183918998273,-0.2592916183422378,3.0959420397587616,5.041143017154494,43.620176873877924,0.3602447250788653,-0.4463740123107186,-0.021327922849526004,-0.05097234348389623,-0.11333217811766616,0.013022885888882563,-0.1870823939684808
CHB,lstm,24,3.478617312526108,5.4732072360827555,48.36657300911685,0.24637061401723953,-0.29252617819907933,3.449818116665753,5.483217123156139,47.9958804735333,0.24357411357717976,-0.5165060877434187,-0.028799195860354843,0.010009887073383794,-0.37069253558355086,-0.0027965004400597737,-0.22397990954433933
CHB,lstm,48,3.727163137854679,5.823808098381948,51.386796466526334,0.14757216816144902,-0.5628744160117336,3.6756179639495996,5.703021025388972,50.95208164620537,0.18245296212648615,-0.6489841392147709,-0.05154517390507918,-0.1207870729929752,-0.43471482032096276,0.03488079396503713,-0.08610972320303734
CHB,persistence,1,0.9907997817944422,1.895163259922231,15.910315187788523,0.9096098876217141,0.000132746962207,0.9907997817944422,1.895163259922231,15.910315187788523,0.9096098876217141,0.000132746962207,0.0,0.0,0.0,0.0,0.0
CHB,persistence,6,2.770272536642072,4.517525280503176,41.23521943237395,0.4864675658184835,0.0010051573003469,2.770272536642072,4.517525280503176,41.23521943237395,0.4864675658184835,0.0010051573003469,0.0,0.0,0.0,0.0,0.0
CHB,persistence,12,3.4857988012275323,5.625157847803367,49.70586331775645,0.20379581978609754,0.0011490475168053,3.4857988012275323,5.625157847803367,49.70586331775645,0.20379581978609754,0.0011490475168053,0.0,0.0,0.0,0.0,0.0
CHB,persistence,24,4.018272809341258,6.488200953154697,55.10587081839317,-0.0589698764868376,0.0037211685654947,4.018272809341258,6.488200953154697,55.10587081839317,-0.0589698764868376,0.0037211685654947,0.0,0.0,0.0,0.0,0.0
CHB,persistence,48,4.61992623744121,7.296147553439499,60.81388323936515,-0.3378757271532677,0.0034844397414924,4.61992623744121,7.296147553439499,60.81388323936515,-0.3378757271532677,0.0034844397414924,0.0,0.0,0.0,0.0,0.0
CHB,seasonal_naive,1,4.018314010052365,6.489559613171364,55.0641820132616,-0.0598834771383587,0.0018669741532005998,4.018314010052365,6.489559613171364,55.0641820132616,-0.0598834771383587,0.0018669741532005998,0.0,0.0,0.0,0.0,0.0
CHB,seasonal_naive,6,4.018799194970214,6.488535120891079,55.089152556537876,-0.0594001122726337,0.0025734084144114,4.018799194970214,6.488535120891079,55.089152556537876,-0.0594001122726337,0.0025734084144114,0.0,0.0,0.0,0.0,0.0
CHB,seasonal_naive,12,4.018154835627857,6.488279163678103,55.08285211670909,-0.059288069448423,0.0022498996784815,4.018154835627857,6.488279163678103,55.08285211670909,-0.059288069448423,0.0022498996784815,0.0,0.0,0.0,0.0,0.0
CHB,seasonal_naive,24,4.018272809341258,6.488200953154697,55.10587081839317,-0.0589698764868376,0.0037211685654947,4.018272809341258,6.488200953154697,55.10587081839317,-0.0589698764868376,0.0037211685654947,0.0,0.0,0.0,0.0,0.0
CHB,seasonal_naive,48,4.61992623744121,7.296147553439499,60.81388323936515,-0.3378757271532677,0.0034844397414924,4.61992623744121,7.296147553439499,60.81388323936515,-0.3378757271532677,0.0034844397414924,0.0,0.0,0.0,0.0,0.0
CHB,timemixer,1,3.0812560119769916,4.8929287611116195,43.31877487184943,0.3968778749683185,-0.5197536249302334,3.256464438345078,5.056373932701826,44.9200454858611,0.3561548570606107,-0.04873084567889738,0.1752084263680862,0.16344517159020633,1.6012706140116748,-0.040723017907707826,0.47102277925133595
CHB,timemixer,6,3.385175869588315,5.303720734594371,46.52001594055643,0.2921287469782824,-0.35650425148866743,3.4692830313643954,5.365999647036444,47.42851828812276,0.2750776046877009,-0.15686595326745473,0.08410716177608046,0.062278912442073064,0.9085023475663263,-0.017051142290581467,0.1996382982212127
CHB,timemixer,12,3.578384258273702,5.582468318968485,48.64628731810391,0.21572499386766827,-0.2552180116666919,3.5962072478702973,5.536614641033823,49.11804715878396,0.2283072606471804,-0.20861868566977818,0.017822989596595118,-0.04585367793466233,0.4717598406800505,0.01258226677951213,0.046599325996913715
CHB,timemixer,24,3.7789044381551,5.919895899578559,51.09786640098223,0.1180416694318502,-0.5167535269326111,3.733359091297595,5.752068814099912,51.10795670069444,0.16706921397738367,-0.32839639275932914,-0.04554534685750511,-0.16782708547864633,0.010090299712210538,0.04902754454553347,0.18835713417328198
