horizon,n,MAE,RMSE,sMAPE,R2,Bias,variant,station_id,seed
48,11065,5.144280438765668,7.743994305414121,46.26011397017425,0.0978823142272173,-0.6866536473195385,robust_rolling_hybrid,MY1,4
1,11065,3.899256780790733,5.632316150610378,37.63219485686742,0.524271159163141,-0.6412612885034736,gated_static_hybrid,MY1,4
6,11065,4.777586499259206,6.9917900516416704,43.86312101676573,0.2671441712595584,-0.5099774078982371,gated_static_hybrid,MY1,4
12,11065,4.947809142784678,7.337509369539819,44.93873845700258,0.1919513661423743,-0.5881374796725375,gated_static_hybrid,MY1,4
24,11065,5.014489898278171,7.636206883944574,45.24496413649355,0.1226570890315622,-0.9892821793555135,gated_static_hybrid,MY1,4
48,11065,5.200752340897791,7.723787362370637,46.95316406253725,0.1025840887443341,-0.3007568147346223,gated_static_hybrid,MY1,4
1,11065,3.6593294286507048,5.06883736726303,36.84733621431299,0.6146972163560899,-0.2664799574565629,ungated_static_hybrid,MY1,4
6,11065,5.179151726391216,7.118671571111979,48.35714170213917,0.2403042411039478,-0.2320470429657273,ungated_static_hybrid,MY1,4
12,11065,5.2896395190910575,7.658317703012217,48.155360711253024,0.1197482024054639,-0.8268469407366672,ungated_static_hybrid,MY1,4
24,11065,5.620791239354388,8.47816680427589,51.97297969467432,-0.0814785573161247,-2.484788780693441,ungated_static_hybrid,MY1,4
48,11065,5.53433153949008,8.18324016756742,50.53951795741645,-0.0073577731062088,-1.476852375818387,ungated_static_hybrid,MY1,4
1,11065,4.540264542542913,6.86098452059471,41.50359850393317,0.2940754084340031,-1.0160426145676191,timemixer_base,MY1,4
6,11065,4.848514723160985,7.199989242509882,44.053382176095205,0.222848868499253,-0.6026208636909387,timemixer_base,MY1,4
12,11065,4.959564336131074,7.381125584647679,44.89334153403613,0.1823162784214365,-0.5085676586067736,timemixer_base,MY1,4
24,11065,5.014489898278171,7.636206883944574,45.24496413649355,0.1226570890315622,-0.9892821793555135,timemixer_base,MY1,4
48,11065,5.22215186735919,7.731020029436775,47.067488432736994,0.1009025951455936,-0.1700795298429619,timemixer_base,MY1,4
1,11065,3.534580398764052,5.049692618565119,35.0149846084618,0.6176022590893835,-0.5085973009069851,no_embedding,MY1,4
6,11065,4.678929595264761,6.9064836194594506,43.03273283995546,0.2849181405832066,-0.813193685920649,no_embedding,MY1,4
12,11065,4.880170835260348,7.268365649371742,44.36290375202027,0.2071086186327171,-0.7025444712727198,no_embedding,MY1,4
24,11065,5.014489898278171,7.636206883944574,45.24496413649355,0.1226570890315622,-0.9892821793555135,no_embedding,MY1,4
48,11065,5.22215186735919,7.731020029436775,47.067488432736994,0.1009025951455936,-0.1700795298429619,no_embedding,MY1,4
1,11065,4.572020780649113,6.864614832215032,41.81605653204908,0.2933281674979162,-0.8873993144000863,no_context,MY1,4
6,11065,4.891017103493079,7.236752877501186,44.44645746903614,0.2148922335522015,-0.5234928972081151,no_context,MY1,4
12,11065,4.976235170933762,7.410192646652041,45.02029340709837,0.1758634787782652,-0.5235126809167798,no_context,MY1,4
24,11065,5.014489898278171,7.636206883944574,45.24496413649355,0.1226570890315622,-0.9892821793555135,no_context,MY1,4
48,11065,5.1933945419197975,7.744045135976242,46.876883209055656,0.0978704714242008,-0.4012966992156947,no_context,MY1,4
1,11065,4.54553873305993,6.883032728497931,41.54667668417266,0.2895310516702026,-1.11180868090034,base_only,MY1,4
6,11065,4.837847419045276,7.233082458061327,43.940824230862624,0.2156884315367557,-0.7994861587274683,base_only,MY1,4
12,11065,4.959564336131074,7.381125584647679,44.89334153403613,0.1823162784214365,-0.5085676586067736,base_only,MY1,4
24,11065,5.046450762688386,7.720446869758702,45.63982317772826,0.1031932333101748,-1.2068643357707427,base_only,MY1,4
48,11065,5.165052677954261,7.77673439003322,46.70221552068328,0.0902382372427145,-0.6789288876851759,base_only,MY1,4
1,12837,1.6389915873342753,2.834395423221146,20.76814620531216,0.8373193637937131,0.3435604637998111,robust_rolling_hybrid,BIR_A4540,0
6,12837,3.8704117019165785,6.012216060389189,45.23848586157381,0.2680730043363478,-0.7460524033035458,robust_rolling_hybrid,BIR_A4540,0
12,12837,4.050117537064143,6.429181646666077,46.85960220891967,0.1631246820893579,-1.322803627554489,robust_rolling_hybrid,BIR_A4540,0
24,12837,4.227533103502505,6.751888431047045,48.51944137952969,0.0770410270610117,-1.5831003224823754,robust_rolling_hybrid,BIR_A4540,0
48,12837,4.333101271064014,6.917497728820607,49.881381690266906,0.0322725725054071,-1.585149087710927,robust_rolling_hybrid,BIR_A4540,0
