,,,,,MAE,MAE,RMSE,RMSE,sMAPE,sMAPE,R2,R2
,,,,,mean,std,mean,std,mean,std,mean,std
station_id,station_name,site_type,model,horizon,,,,,,,,
KC1,London North Kensington,Urban Background,seasonal_naive,12,4.517472987594877,0.0,7.490268549588572,0.0,51.95203854412917,0.0,0.03975137911800053,0.0
KC1,London North Kensington,Urban Background,seasonal_naive,24,4.5122797323845605,0.0,7.485339864678923,0.0,51.91865735334265,0.0,0.03991721643545587,0.0
KC1,London North Kensington,Urban Background,seasonal_naive,48,5.230411067474785,0.0,8.594872936443728,0.0,58.13852925727347,0.0,-0.2640995060219713,0.0
KC1,London North Kensington,Urban Background,timemixer,1,3.410048631289107,0.14626117021273927,5.545928548404242,0.3666516236770541,41.27874884926643,1.1924805500924516,0.4731067077340286,0.07149654446914853
KC1,London North Kensington,Urban Background,timemixer,6,3.838249977829828,0.055709635461282915,6.294556255071436,0.3086106940638229,45.374817875545155,0.5516110618399863,0.3219193584487161,0.06819913132115726
KC1,London North Kensington,Urban Background,timemixer,12,4.165701823095609,0.06407801085589118,6.79154331159193,0.13340412219869774,48.666326294843124,0.8445247714213959,0.21030407689923822,0.03129221446152747
KC1,London North Kensington,Urban Background,timemixer,24,4.447333229578426,0.025742541896165996,7.210766788524031,0.11892451329409529,51.66045253071318,0.339738912589552,0.10886597036602337,0.029500870908732355
KC1,London North Kensington,Urban Background,timemixer,48,4.580363400403671,0.07495431661939313,7.41630477026505,0.10566579931175246,52.99172361066771,0.9935140162040026,0.05865677545129089,0.027025867769013022
KC1,London North Kensington,Urban Background,xgboost,1,0.9112873583673281,0.0012174412972182844,1.6313579768947861,0.0022152810896303426,13.068951770029475,0.026059195848380574,0.9545684663934002,0.00012332863686036774
KC1,London North Kensington,Urban Background,xgboost,6,2.9227030156902423,0.014375005227767152,4.721181408491135,0.026486180623133366,36.355753458999615,0.12631417882406756,0.6192595071796381,0.004264147288845058
KC1,London North Kensington,Urban Background,xgboost,12,3.7041616524661984,0.020732243736733456,5.857003461133459,0.02389708917787847,44.04210096052991,0.2561570213024906,0.41285460423721004,0.004787698449255251
KC1,London North Kensington,Urban Background,xgboost,24,4.247208464409398,0.021127515249551244,6.668371195484423,0.028882501362888512,48.80856122363846,0.23920001008860178,0.23804085513617096,0.006602288415705703
KC1,London North Kensington,Urban Background,xgboost,48,4.659343912991517,0.02564357972605577,7.15248807164414,0.04067225362540577,52.740728591924984,0.22312627931177034,0.12455703077784615,0.009944955127430277
MY1,London Marylebone Road,Urban Traffic,dlinear,1,2.9258334218776985,0.006949552815379139,4.225694780680415,0.011616806286143304,31.043683600008258,0.2098483783619507,0.7322161951423122,0.0014730978994342526
MY1,London Marylebone Road,Urban Traffic,dlinear,6,4.23012344443254,0.031396975685198614,5.959482773253823,0.013076521234128531,40.274302611761115,0.23261242564256016,0.46757235289230364,0.002336135293074895
MY1,London Marylebone Road,Urban Traffic,dlinear,12,4.608061472725879,0.026558918669651273,6.651758317721867,0.00831724656894206,42.32877330010107,0.24785253401702048,0.3359303553453514,0.0016600066996556848
MY1,London Marylebone Road,Urban Traffic,dlinear,24,4.94209096967339,0.03805828838067607,7.175113403706604,0.010391706866082604,44.47459765506547,0.36150932639247724,0.22540932007424122,0.002244300347085051
MY1,London Marylebone Road,Urban Traffic,dlinear,48,5.282903145086264,0.04183527709424321,7.6651056802075725,0.036308591011584755,47.4820573580655,0.3642554656242407,0.11615270569429423,0.008374447639597833
MY1,London Marylebone Road,Urban Traffic,hybrid,1,4.740286000476338,0.0911700310574441,6.546511275577086,0.19206664538449725,44.24414540287445,0.462766658128214,0.3568619125561644,0.03781210346713123
MY1,London Marylebone Road,Urban Traffic,hybrid,6,5.226908205930823,0.11903535809284493,7.445282767948389,0.11362695066593609,47.226552495578986,0.7317053799259268,0.16883911303306795,0.02525725544497233
MY1,London Marylebone Road,Urban Traffic,hybrid,12,5.438800264282941,0.09710836665260157,7.824243371509851,0.07973732607328153,48.69447896139093,0.5889586278241525,0.08111545653944216,0.018723734765259587
MY1,London Marylebone Road,Urban Traffic,hybrid,24,5.499105979924613,0.2000498010271206,7.989519182877163,0.16930710438196805,48.77211812988416,1.2711535873871718,0.03924803799919903,0.04075348312850854
MY1,London Marylebone Road,Urban Traffic,hybrid,48,5.575580606154583,0.09946394035705403,8.150820545046313,0.1610628364694549,49.35637919261082,0.7283992864188784,0.0002959482454940821,0.03986015741638916
MY1,London Marylebone Road,Urban Traffic,hybrid_static,1,5.061952224962322,0.14186010306029173,6.79517512128816,0.15221018295097416,46.70344463155554,0.8294649205222979,0.30727473135924804,0.031177798915501743
MY1,London Marylebone Road,Urban Traffic,hybrid_static,6,5.654458693468458,0.30619679563707974,7.7275827420948335,0.1944486754707672,50.306425316365065,1.8733025287058775,0.10432789710675769,0.04473262374681275
MY1,London Marylebone Road,Urban Traffic,hybrid_static,12,5.874758600666682,0.1949004995912677,8.114595855826787,0.12301042671390593,51.80007056141935,1.1382393813307594,0.011552093890798743,0.0297463818561029
MY1,London Marylebone Road,Urban Traffic,hybrid_static,24,5.811591641336774,0.3673806434120817,8.177068197193265,0.2815575650473686,51.080512754940145,2.163680648614476,-0.006980276513882666,0.07007071639750895
MY1,London Marylebone Road,Urban Traffic,hybrid_static,48,5.825060317540567,0.12870895862593087,8.257266779817453,0.2007419062052715,51.337666548077394,0.9662980760612022,-0.026150528479063673,0.0505228909844596
MY1,London Marylebone Road,Urban Traffic,lstm,1,2.9440470322229935,0.0775275888564155,4.125373840453449,0.04675056391760955,30.875459461601906,0.8429203251110855,0.7447553371505581,0.005781184315248724
MY1,London Marylebone Road,Urban Traffic,lstm,6,4.054269006819515,0.1084793663638151,5.7481774704853965,0.11056082151169197,38.897547055919745,0.855595088413338,0.504514854013388,0.018999381896162966
MY1,London Marylebone Road,Urban Traffic,lstm,12,4.481215855496209,0.08287569446552336,6.471392723425947,0.09322025896681632,41.66656209193998,0.59746975302294,0.3713516742280204,0.01805010110302718
MY1,London Marylebone Road,Urban Traffic,lstm,24,4.841657052410172,0.08228177902064726,7.10157530915576,0.08231579400733287,43.8818529115389,0.6148140915146725,0.24112530621557854,0.017468839751641707
MY1,London Marylebone Road,Urban Traffic,lstm,48,5.1479342439877085,0.09346303927791193,7.601585985727344,0.05199966347857687,46.20054134060284,0.8515547268601344,0.13072371880543013,0.011902706296124232
MY1,London Marylebone Road,Urban Traffic,persistence,1,2.9813827383184237,0.0,4.388762539797326,0.0,31.752749228943372,0.0,0.7111518442621014,0.0
MY1,London Marylebone Road,Urban Traffic,persistence,6,4.778400361404161,0.0,6.8279009554679835,0.0,46.95545939180634,0.0,0.3010981116227509,0.0
MY1,London Marylebone Road,Urban Traffic,persistence,12,5.471336044646975,0.0,7.989877708909434,0.0,51.29541778607429,0.0,0.041878850119470123,0.0
MY1,London Marylebone Road,Urban Traffic,persistence,24,5.7602801626221325,0.0,8.583260177276376,0.0,52.68552813127853,0.0,-0.10845624248704255,0.0
MY1,London Marylebone Road,Urban Traffic,persistence,48,6.4935231211144515,0.0,9.646922536743785,0.0,57.1072552744158,0.0,-0.3999442132121813,0.0
MY1,London Marylebone Road,Urban Traffic,seasonal_naive,1,5.7437867148137265,0.0,8.56810973258756,0.0,52.45292753258271,0.0,-0.10091926637902393,0.0
MY1,London Marylebone Road,Urban Traffic,seasonal_naive,6,5.747446904601345,0.0,8.574967040425506,0.0,52.47661103384737,0.0,-0.10231751325583116,0.0
MY1,London Marylebone Road,Urban Traffic,seasonal_naive,12,5.750248531352363,0.0,8.579176499788007,0.0,52.53387873594985,0.0,-0.10466696859443103,0.0
MY1,London Marylebone Road,Urban Traffic,seasonal_naive,24,5.7602801626221325,0.0,8.583260177276376,0.0,52.68552813127853,0.0,-0.10845624248704255,0.0
MY1,London Marylebone Road,Urban Traffic,seasonal_naive,48,6.4935231211144515,0.0,9.646922536743785,0.0,57.1072552744158,0.0,-0.3999442132121813,0.0
MY1,London Marylebone Road,Urban Traffic,timemixer,1,4.6761287405062095,0.1643825161801759,6.976842356953969,0.31415879952640036,42.770175813040716,1.5769073196949814,0.2688488970144638,0.06649498269098658
MY1,London Marylebone Road,Urban Traffic,timemixer,6,4.9206425759736305,0.11023202178306385,7.375453840555778,0.2874475411863796,44.601542610248266,0.8961614942440919,0.18351784080029257,0.06396799310522294
MY1,London Marylebone Road,Urban Traffic,timemixer,12,5.043085267128473,0.12792303554570567,7.548139826657874,0.26983403365449293,45.53800155348287,0.8516055872043483,0.14401961198871543,0.06168114766592599
MY1,London Marylebone Road,Urban Traffic,timemixer,24,5.12301337102232,0.1379636940989754,7.694708418048693,0.17887905021832434,46.031130221621865,0.989432493900943,0.10877767697141165,0.041699724569950344
MY1,London Marylebone Road,Urban Traffic,timemixer,48,5.216572226178199,0.15237697338157738,7.794763519041655,0.05477350050071198,46.85211941100361,1.2001653705718287,0.08597896521898504,0.012831531453300819
MY1,London Marylebone Road,Urban Traffic,xgboost,1,2.7911482120556794,0.0030163858637462827,3.987827398259023,0.005212127026728473,29.109872003486778,0.03031866895633618,0.7615162832905382,0.0006234778570856791
MY1,London Marylebone Road,Urban Traffic,xgboost,6,4.189296533984401,0.020189869991267692,5.916046940718209,0.029732534604319273,39.72082824460697,0.13299293581522942,0.47529671099777315,0.005281933898405307
MY1,London Marylebone Road,Urban Traffic,xgboost,12,4.793464169962827,0.03843783463735163,6.8321421902910755,0.057984480587861924,43.69525210533582,0.21603995193737302,0.29938572767643146,0.011910782208234591
MY1,London Marylebone Road,Urban Traffic,xgboost,24,5.19372993990624,0.029881754913973314,7.432674028504904,0.04365148131025583,45.971809419612256,0.1587943510232493,0.16877967186738255,0.009776965072104538
MY1,London Marylebone Road,Urban Traffic,xgboost,48,5.635141567491699,0.04408981301388958,8.349926639287926,0.10563123039894831,48.56330475494955,0.21232758258597775,-0.04894825753220404,0.026447555235495496
