,,,,,MAE,MAE,RMSE,RMSE,sMAPE,sMAPE,R2,R2
,,,,,mean,std,mean,std,mean,std,mean,std
station_id,station_name,site_type,model,horizon,,,,,,,,
CHB,Chilbolton,Rural Background,xgboost,6,2.878671101518992,0.011873153410010967,4.45592427962816,0.016657512540452193,41.93506569782582,0.1276737211097622,0.5003715560601998,0.00374335112822081
CHB,Chilbolton,Rural Background,xgboost,12,3.356910198624732,0.00812478709754447,5.102621891627023,0.021964549054531986,47.52257773525844,0.09594050821069179,0.3448386946401876,0.005638341016257155
CHB,Chilbolton,Rural Background,xgboost,24,3.7978780760796114,0.02270897169952675,5.553160756101086,0.03445783578286137,52.24241901311366,0.30186406781347186,0.22423730679676218,0.009637355129118425
CHB,Chilbolton,Rural Background,xgboost,48,4.168453615547606,0.03137103795045116,6.124640556563023,0.059225233303284615,55.7205887978953,0.20487820437618592,0.05719417610956947,0.01818246465399944
HP1,London Honor Oak Park,Urban Background,dlinear,1,0.868864102936868,0.025491096216730222,1.382459966036437,0.029120923621891715,14.52612572624679,0.4069886137575249,0.9560287535531146,0.0018569128000027403
HP1,London Honor Oak Park,Urban Background,dlinear,6,2.579975340284606,0.024379300549962228,4.027292457097696,0.023779541836517107,36.60960068373372,0.39065481129968177,0.6241887286437746,0.004435510803218967
HP1,London Honor Oak Park,Urban Background,dlinear,12,3.1428935741834816,0.04487292975247962,4.962724021631394,0.022728910278271404,42.68793131902337,0.7946865186510153,0.4213822162838724,0.005308939535736073
HP1,London Honor Oak Park,Urban Background,dlinear,24,3.4829326434992174,0.0190340999265842,5.543571953379963,0.011135743803372069,46.409746737940964,0.45328304648209417,0.2617756703949482,0.002964339518000895
HP1,London Honor Oak Park,Urban Background,dlinear,48,3.725722804359832,0.034769208182225064,5.9781374192918655,0.0274922071328946,50.226900709052536,0.6222580220680396,0.1173615815431375,0.008122198710310603
HP1,London Honor Oak Park,Urban Background,hybrid,1,1.4888916102048462,0.05946908966640125,2.5992769035314156,0.13635259678949072,21.955575723602642,1.4133382642135448,0.8442709469861513,0.016455631500874496
HP1,London Honor Oak Park,Urban Background,hybrid,6,3.442584426546464,0.02934453647692316,5.614685327900085,0.04733154903538287,45.06497704637944,0.4143567848880428,0.2695224326085278,0.012342584744274352
